# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 09_bqsr/bam/12_KB_B8.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	521a3927	564ecece	a8de46f2
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	171646373
SN	filtered sequences:	59883213
SN	sequences:	111763160
SN	is sorted:	1
SN	1st fragments:	55881576
SN	last fragments:	55881584
SN	reads mapped:	111763160
SN	reads mapped and paired:	111763152	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	111763152	# proper-pair bit set
SN	reads paired:	111763160	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	424430	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	6683536
SN	total length:	11083323390	# ignores clipping
SN	total first fragment length:	5541562689	# ignores clipping
SN	total last fragment length:	5541760701	# ignores clipping
SN	bases mapped:	11083323390	# ignores clipping
SN	bases mapped (cigar):	10968134533	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	99
SN	average first fragment length:	99
SN	average last fragment length:	99
SN	maximum length:	100
SN	maximum first fragment length:	100
SN	maximum last fragment length:	100
SN	average quality:	24.3
SN	insert size average:	1659.3
SN	insert size standard deviation:	2401.1
SN	inward oriented pairs:	66312925
SN	outward oriented pairs:	4841979
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224310	238861	0	0	0	0	0	0	0	0	0	512223	483905	0	0	0	54422277	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	2	0	0	44069	0	0	0	0	0	0	0	0	0	0	4077	0	16267	54975	28950	75229	59017	122330	145019	31016	21509	34757	87448	19663	0	194495	4354495	269061	1246178	8454149	6731098	30443688	3444086	0	0	0	0	0	0	0	0	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	10700	14051	31888	41341	32682	62506	168938	78644	27719	80876	2017919	0	1874370	11126812	12221897	23089743	5001490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	5105	5810	25509	72961	20530	76806	43191	151481	9354	53472	2427504	17775	2508623	8817494	11618053	25099404	4928504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	4793	5391	24646	63223	23321	76077	41478	157415	7018	59402	1981613	0	2691977	7640033	12446005	26025195	4633989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	0	0	0	0	0	0	0	5526	6164	29256	70730	34736	78996	45691	144328	8318	22841	43329	1400558	0	2635165	8130624	11514431	26320473	5390410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	3576	4618	10708	38404	16068	126943	98923	195725	20619	51536	50322	686719	873286	982238	5312888	13059381	19181376	14005852	1162394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	5495	0	0	0	0	0	0	6423	7884	15670	47437	8428	75360	50937	201451	9401	31268	57174	1684369	0	3444666	11182040	13039086	23597165	2417322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	4049	4796	14059	53609	10384	96441	44629	185257	10279	35911	74836	2409679	0	2309334	9850143	11723551	26505986	2548633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	8413	9481	22341	72281	19370	66261	34683	152992	6279	27398	57732	1698367	0	3657931	7748095	10317230	26369159	5613563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
